2019.03.21.14.29.34.529, INFO   , Logger filename: BB2019_Log_CALA_Practice14_2019.03.21.14.29.34.430.txt
2019.03.21.14.32.53.541, INFO   , Reversing Roller: Ball
2019.03.21.14.32.53.541, COMMAND, org.usfirst.frc330.commands.ReversePickupBall ended
2019.03.21.14.32.53.541, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.21.14.32.53.940, COMMAND, org.usfirst.frc330.commands.HandOut interrupted
2019.03.21.14.32.53.941, COMMAND, org.usfirst.frc330.commands.EjectBallOrHatch interrupted
2019.03.21.14.32.53.961, INFO   , Turning Roller off
2019.03.21.14.32.53.961, COMMAND, org.usfirst.frc330.commands.WaitCommand interrupted
2019.03.21.14.32.53.961, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall ended
2019.03.21.14.32.53.962, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall interrupted
2019.03.21.14.32.53.962, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.32.53.962, WARNING, Not turning on roller slow because don't have ball
2019.03.21.14.32.54.017, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.32.54.119, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.32.54.136, INFO   , Aiming ended with target at: 0.2393798828125
2019.03.21.14.32.54.136, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.32.54.144, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.32.54.959, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.54.959, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.32.54.979, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup initialized
2019.03.21.14.32.54.979, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall initialized
2019.03.21.14.32.54.979, INFO   , Has Ball: false
2019.03.21.14.32.54.980, INFO   , Sensor: 13.387643816631439
2019.03.21.14.32.54.980, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall ended
2019.03.21.14.32.54.980, COMMAND, org.usfirst.frc330.commands.OpenClaw initialized
2019.03.21.14.32.54.981, INFO   , Opening Claw
2019.03.21.14.32.54.981, COMMAND, org.usfirst.frc330.commands.OpenClaw ended
2019.03.21.14.32.54.981, COMMAND, org.usfirst.frc330.commands.RollerOnBall initialized
2019.03.21.14.32.54.982, INFO   , Turning Roller On: Ball
2019.03.21.14.32.54.982, COMMAND, org.usfirst.frc330.commands.RollerOnBall ended
2019.03.21.14.32.54.982, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.54.983, INFO   , Setting hand angle to: -38.0
2019.03.21.14.32.54.984, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.55.079, INFO   , Final hand setpoint: -37.8890625
2019.03.21.14.32.55.080, INFO   , Final hand angle: 57.20859375
2019.03.21.14.32.55.081, COMMAND, org.usfirst.frc330.commands.SetHandAngle interrupted
2019.03.21.14.32.55.081, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.55.082, INFO   , Lift Final Position: 30.36121203857422
2019.03.21.14.32.55.083, COMMAND, org.usfirst.frc330.commands.SetLiftPosition interrupted
2019.03.21.14.32.55.083, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup ended
2019.03.21.14.32.55.083, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup interrupted
2019.03.21.14.32.55.090, INFO   , Target lost
2019.03.21.14.32.55.090, INFO   , Hatch attained
2019.03.21.14.32.55.099, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense initialized
2019.03.21.14.32.55.099, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.32.55.099, WARNING, Not turning on roller slow because don't have ball
2019.03.21.14.32.55.152, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.32.55.152, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.32.55.255, INFO   , CLosing Claw
2019.03.21.14.32.55.255, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.32.55.255, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.55.256, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.55.257, INFO   , Setting hand angle to: 57.0
2019.03.21.14.32.55.861, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.32.55.862, INFO   , Final hand angle: 56.3296875
2019.03.21.14.32.55.862, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.32.55.981, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.55.982, INFO   , Lift Final Position: 19.751508181152346
2019.03.21.14.32.55.983, COMMAND, org.usfirst.frc330.commands.SetLiftPosition interrupted
2019.03.21.14.32.55.983, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense ended
2019.03.21.14.32.55.983, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense interrupted
2019.03.21.14.32.56.001, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup initialized
2019.03.21.14.32.56.001, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall initialized
2019.03.21.14.32.56.001, INFO   , Has Ball: false
2019.03.21.14.32.56.002, INFO   , Sensor: 12.194068480083194
2019.03.21.14.32.56.003, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall ended
2019.03.21.14.32.56.003, COMMAND, org.usfirst.frc330.commands.OpenClaw initialized
2019.03.21.14.32.56.004, INFO   , Opening Claw
2019.03.21.14.32.56.004, COMMAND, org.usfirst.frc330.commands.OpenClaw ended
2019.03.21.14.32.56.005, COMMAND, org.usfirst.frc330.commands.RollerOnBall initialized
2019.03.21.14.32.56.005, INFO   , Turning Roller On: Ball
2019.03.21.14.32.56.005, COMMAND, org.usfirst.frc330.commands.RollerOnBall ended
2019.03.21.14.32.56.005, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.56.006, INFO   , Setting hand angle to: -38.0
2019.03.21.14.32.56.007, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.56.619, INFO   , Final hand setpoint: -37.8890625
2019.03.21.14.32.56.620, INFO   , Final hand angle: -36.219140625
2019.03.21.14.32.56.620, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.32.56.620, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.21.14.32.57.040, COMMAND, org.usfirst.frc330.commands.WaitCommand ended
2019.03.21.14.32.57.040, COMMAND, org.usfirst.frc330.commands.SensorCloseClawBall initialized
2019.03.21.14.32.57.041, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.57.041, INFO   , Lift Final Position: 0.6728432446289063
2019.03.21.14.32.57.042, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.32.57.088, INFO   , Target acquired
2019.03.21.14.32.57.247, INFO   , Target lost
2019.03.21.14.32.57.404, INFO   , Hatch attained
2019.03.21.14.32.57.466, INFO   , Hatch attained
2019.03.21.14.32.58.200, INFO   , Ball in range: true
2019.03.21.14.32.58.201, INFO   , Sensor: 4.765370136702545
2019.03.21.14.32.58.201, COMMAND, org.usfirst.frc330.commands.SensorCloseClawBall ended
2019.03.21.14.32.58.202, COMMAND, org.usfirst.frc330.commands.RollerUntilBall initialized
2019.03.21.14.32.58.202, INFO   , Turning Roller On: Ball
2019.03.21.14.32.58.306, INFO   , Ball attained
2019.03.21.14.32.58.460, INFO   , Turning Roller On: Slow
2019.03.21.14.32.58.460, INFO   , Sensor Distance: 1.4964322505724679
2019.03.21.14.32.58.460, COMMAND, org.usfirst.frc330.commands.RollerUntilBall ended
2019.03.21.14.32.58.461, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense initialized
2019.03.21.14.32.58.461, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.32.58.461, INFO   , Turning Roller On: Slow
2019.03.21.14.32.58.462, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.32.58.462, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.32.58.464, INFO   , CLosing Claw
2019.03.21.14.32.58.464, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.32.58.465, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.58.465, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.58.466, INFO   , Lift Final Position: -0.00402900146484375
2019.03.21.14.32.58.467, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.32.58.468, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.58.468, INFO   , Setting hand angle to: 57.0
2019.03.21.14.32.58.780, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.32.58.781, INFO   , Final hand angle: -12.312890625000001
2019.03.21.14.32.58.781, COMMAND, org.usfirst.frc330.commands.SetHandAngle interrupted
2019.03.21.14.32.58.782, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense ended
2019.03.21.14.32.58.782, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense interrupted
2019.03.21.14.32.58.782, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup ended
2019.03.21.14.32.58.783, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup interrupted
2019.03.21.14.32.58.800, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense initialized
2019.03.21.14.32.58.801, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.32.58.801, INFO   , Turning Roller On: Slow
2019.03.21.14.32.58.801, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.32.58.801, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.32.58.803, INFO   , CLosing Claw
2019.03.21.14.32.58.804, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.32.58.804, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.32.58.805, INFO   , Lift Setpoint: 0.0
2019.03.21.14.32.58.805, INFO   , Lift Final Position: -0.00671500244140625
2019.03.21.14.32.58.806, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.32.58.806, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.32.58.807, INFO   , Setting hand angle to: 57.0
2019.03.21.14.32.58.848, INFO   , Target acquired
2019.03.21.14.32.58.897, INFO   , Target lost
2019.03.21.14.32.58.914, INFO   , Target acquired
2019.03.21.14.32.59.005, INFO   , Target lost
2019.03.21.14.32.59.141, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.32.59.142, INFO   , Final hand angle: 57.20859375
2019.03.21.14.32.59.142, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.32.59.143, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense ended
2019.03.21.14.32.59.160, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.59.160, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.32.59.540, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.59.560, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.32.59.562, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.32.59.580, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.59.780, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.32.59.799, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.32.59.800, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.32.59.820, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.32.59.848, INFO   , Target acquired
2019.03.21.14.32.59.899, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.32.59.920, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.32.59.921, INFO   , Aiming started with target at: -19.139549255371094
2019.03.21.14.32.59.922, INFO   , Robot in high gear
2019.03.21.14.33.00.201, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.33.00.219, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.33.00.220, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.33.00.239, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.33.00.362, INFO   , Target lost
2019.03.21.14.33.00.547, INFO   , Target acquired
2019.03.21.14.33.00.567, INFO   , Target lost
2019.03.21.14.33.00.828, INFO   , Target acquired
2019.03.21.14.33.01.466, INFO   , Target lost
2019.03.21.14.33.01.521, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.33.01.541, COMMAND, org.usfirst.frc330.commands.HandOut initialized
2019.03.21.14.33.01.606, INFO   , Target acquired
2019.03.21.14.33.02.000, COMMAND, org.usfirst.frc330.commands.EjectBallOrHatch initialized
2019.03.21.14.33.02.021, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall initialized
2019.03.21.14.33.02.021, COMMAND, org.usfirst.frc330.commands.ReversePickupBall initialized
2019.03.21.14.33.02.022, INFO   , Reversing Roller: Ball
2019.03.21.14.33.02.024, COMMAND, org.usfirst.frc330.commands.ReversePickupBall ended
2019.03.21.14.33.02.024, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.21.14.33.02.439, INFO   , Aiming ended with target at: 0.2362518310546875
2019.03.21.14.33.02.440, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.33.02.461, COMMAND, org.usfirst.frc330.commands.HandOut interrupted
2019.03.21.14.33.02.461, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.33.02.462, COMMAND, org.usfirst.frc330.commands.EjectBallOrHatch interrupted
2019.03.21.14.33.02.480, INFO   , Turning Roller off
2019.03.21.14.33.02.481, COMMAND, org.usfirst.frc330.commands.WaitCommand interrupted
2019.03.21.14.33.02.481, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall ended
2019.03.21.14.33.02.482, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall interrupted
2019.03.21.14.33.02.482, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.33.02.482, WARNING, Not turning on roller slow because don't have ball
2019.03.21.14.33.02.535, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.33.02.637, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.33.02.655, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.33.02.655, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.33.02.663, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup initialized
2019.03.21.14.33.02.663, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall initialized
2019.03.21.14.33.02.664, INFO   , Has Ball: false
2019.03.21.14.33.02.664, INFO   , Sensor: 10.67335952888382
2019.03.21.14.33.02.664, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall ended
2019.03.21.14.33.02.664, COMMAND, org.usfirst.frc330.commands.OpenClaw initialized
2019.03.21.14.33.02.665, INFO   , Opening Claw
2019.03.21.14.33.02.665, COMMAND, org.usfirst.frc330.commands.OpenClaw ended
2019.03.21.14.33.02.666, COMMAND, org.usfirst.frc330.commands.RollerOnBall initialized
2019.03.21.14.33.02.666, INFO   , Turning Roller On: Ball
2019.03.21.14.33.02.666, COMMAND, org.usfirst.frc330.commands.RollerOnBall ended
2019.03.21.14.33.02.667, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.33.02.667, INFO   , Setting hand angle to: -38.0
2019.03.21.14.33.02.668, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.33.02.819, INFO   , Final hand setpoint: -37.8890625
2019.03.21.14.33.02.819, INFO   , Final hand angle: 45.167578125
2019.03.21.14.33.02.820, COMMAND, org.usfirst.frc330.commands.SetHandAngle interrupted
2019.03.21.14.33.02.820, INFO   , Lift Setpoint: 0.0
2019.03.21.14.33.02.820, INFO   , Lift Final Position: 30.334352028808595
2019.03.21.14.33.02.820, COMMAND, org.usfirst.frc330.commands.SetLiftPosition interrupted
2019.03.21.14.33.02.820, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup ended
2019.03.21.14.33.02.820, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup interrupted
2019.03.21.14.33.02.839, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense initialized
2019.03.21.14.33.02.839, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.33.02.839, WARNING, Not turning on roller slow because don't have ball
2019.03.21.14.33.02.949, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.33.02.949, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.33.02.952, INFO   , CLosing Claw
2019.03.21.14.33.02.952, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.33.02.952, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.33.02.953, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.33.02.954, INFO   , Setting hand angle to: 57.0
2019.03.21.14.33.02.975, INFO   , Target lost
2019.03.21.14.33.02.975, INFO   , Hatch attained
2019.03.21.14.33.03.227, INFO   , Target acquired
2019.03.21.14.33.03.400, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.33.03.401, INFO   , Final hand angle: 54.659765625
2019.03.21.14.33.03.401, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.33.03.728, INFO   , Target lost
2019.03.21.14.33.04.165, INFO   , Target acquired
2019.03.21.14.33.04.208, INFO   , Target lost
2019.03.21.14.33.04.225, INFO   , Target acquired
2019.03.21.14.33.04.248, INFO   , Target lost
2019.03.21.14.33.04.720, INFO   , Lift Setpoint: 0.0
2019.03.21.14.33.04.720, INFO   , Lift Final Position: 0.6540412377929687
2019.03.21.14.33.04.721, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.33.04.721, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense ended
2019.03.21.14.33.04.740, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.33.04.740, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.33.05.520, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.33.05.540, COMMAND, org.usfirst.frc330.commands.ShiftLow initialized
2019.03.21.14.33.05.543, COMMAND, org.usfirst.frc330.commands.ShiftLow ended
2019.03.21.14.33.05.559, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.33.05.727, INFO   , Target acquired
2019.03.21.14.33.05.742, INFO   , Target lost
2019.03.21.14.33.05.767, INFO   , Target acquired
2019.03.21.14.33.05.787, INFO   , Target lost
2019.03.21.14.33.05.807, INFO   , Target acquired
2019.03.21.14.33.05.868, INFO   , Target lost
2019.03.21.14.33.05.906, INFO   , Target acquired
2019.03.21.14.33.05.927, INFO   , Target lost
2019.03.21.14.33.07.659, COMMAND, org.usfirst.frc330.commands.ClimbDeployVerify initialized
2019.03.21.14.33.07.862, INFO   , Second deploy button detected; deploying.
2019.03.21.14.33.07.862, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.33.07.862, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.33.07.881, COMMAND, org.usfirst.frc330.commands.commandgroups.ClimbDeploy initialized
2019.03.21.14.33.07.881, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.33.07.882, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.33.07.883, INFO   , Setting hand angle to: 57.0
2019.03.21.14.33.07.884, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.33.07.884, INFO   , Final hand angle: 57.823828125
2019.03.21.14.33.07.885, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.33.08.121, COMMAND, org.usfirst.frc330.commands.ClimbDeployVerify interrupted
2019.03.21.14.33.09.481, INFO   , Lift Setpoint: 22.749085270996094
2019.03.21.14.33.09.481, INFO   , Lift Final Position: 22.186368066406253
2019.03.21.14.33.09.481, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.33.09.481, COMMAND, org.usfirst.frc330.commands.DeployClimbPins initialized
2019.03.21.14.33.09.483, COMMAND, org.usfirst.frc330.commands.DeployClimbPins ended
2019.03.21.14.33.09.483, COMMAND, org.usfirst.frc330.commands.EngageClimbLockout initialized
2019.03.21.14.33.09.483, COMMAND, org.usfirst.frc330.commands.EngageClimbLockout ended
2019.03.21.14.33.09.484, COMMAND, org.usfirst.frc330.commands.commandgroups.ClimbDeploy ended
2019.03.21.14.33.09.502, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.33.09.503, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.33.11.121, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.33.11.121, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.33.11.139, COMMAND, org.usfirst.frc330.commands.commandgroups.Climb initialized
2019.03.21.14.33.11.140, COMMAND, org.usfirst.frc330.commands.ShiftLow initialized
2019.03.21.14.33.11.141, COMMAND, org.usfirst.frc330.commands.ShiftLow ended
2019.03.21.14.33.11.142, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.33.12.343, INFO   , Target acquired
2019.03.21.14.33.12.363, INFO   , Target lost
2019.03.21.14.33.12.802, INFO   , Lift Setpoint: 0.0
2019.03.21.14.33.12.802, INFO   , Lift Final Position: 0.6782152465820313
2019.03.21.14.33.12.802, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.33.12.802, COMMAND, org.usfirst.frc330.commands.DrivePogoAndDriveTrain initialized
2019.03.21.14.33.14.321, COMMAND, org.usfirst.frc330.commands.DrivePogoAndDriveTrain ended
2019.03.21.14.33.14.322, COMMAND, org.usfirst.frc330.commands.ConditionalPogoRetract initialized
2019.03.21.14.33.14.324, INFO   , Second retract button detected; retracting.
2019.03.21.14.33.14.325, COMMAND, org.usfirst.frc330.commands.ConditionalPogoRetract ended
2019.03.21.14.33.14.325, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.33.24.042, INFO   , Disabled Init
2019.03.21.14.33.24.042, INFO   , Battery Voltage: 12.435421875
2019.03.21.14.33.24.042, COMMAND, org.usfirst.frc330.commands.ManualHand ended
2019.03.21.14.33.24.043, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.33.24.043, COMMAND, org.usfirst.frc330.commands.commandgroups.Climb ended
2019.03.21.14.33.24.044, INFO   , Lift disabled
2019.03.21.14.33.24.044, INFO   , Hand disabled
2019.03.21.14.33.24.046, INFO   , Limelight lights disabled
2019.03.21.14.33.24.046, INFO   , New pipeline: 0.0
